EMGSignal1,EMGSignal2,CyberGloveData,Movement
9.87E-06,4.18E-05,-0.46602,flexion
3.84E-05,5.09E-05,-0.46602,flexion
5.29E-06,2.11E-05,-0.39698,flexion
9.46E-06,1.33E-05,-0.06041,flexion
1.53E-05,5.78E-06,0.12945,flexion
1.23E-05,1.41E-05,0.64725,flexion
5.96E-05,8.07E-06,0.68177,flexion
2.17E-04,3.28E-08,0.57821,extension
1.94E-04,3.95E-06,0.25027,extension
1.10E-06,2.37E-05,0.04315,extension
7.72E-06,6.49E-06,-0.10356,extension
1.82E-05,6.19E-05,-0.31068,extension
2.66E-05,1.21E-04,-0.42287,extension
1.14E-05,1.97E-04,-0.45739,extension
2.45E-05,2.38E-04,-0.45739,flexion
7.76E-06,2.60E-06,-0.45739,flexion
4.39E-05,6.79E-06,-0.45739,flexion
4.45E-05,1.39E-05,-0.06904,flexion
1.03E-04,2.07E-06,0.39698,flexion
2.41E-05,1.57E-06,0.75081,flexion
5.78E-06,2.58E-06,0.64725,extension
7.73E-06,8.61E-06,0.56958,extension
6.86E-06,1.76E-05,0.19849,extension
2.32E-05,1.48E-04,0.02589,extension
6.41E-07,2.40E-05,-0.27616,extension
1.22E-06,3.84E-05,-0.39698,extension
2.29E-05,3.65E-05,-0.46602,extension
9.12E-05,1.77E-05,-0.46602,flexion
9.49E-05,1.25E-06,-0.46602,flexion
5.33E-05,4.85E-05,-0.46602,flexion
1.98E-05,7.01E-06,-0.16397,flexion
1.18E-05,7.15E-06,0.01726,flexion
6.39E-06,3.15E-05,0.6904,flexion
1.01E-05,1.87E-05,0.65588,extension
1.25E-05,2.91E-05,0.61273,extension
6.93E-07,1.83E-05,0.61273,flexion
7.78E-06,2.35E-05,0.13808,extension
1.44E-05,3.02E-05,-0.13808,extension
2.72E-05,1.09E-05,-0.37972,extension
3.00E-05,2.76E-06,-0.44876,extension
9.67E-06,1.83E-05,-0.44876,flexion
2.87E-05,1.43E-05,-0.44876,flexion
2.37E-06,1.65E-05,-0.44876,flexion
1.02E-05,1.57E-06,-0.41424,flexion
1.11E-07,7.02E-05,-0.12082,flexion
1.10E-05,1.69E-06,-0.03452,flexion
3.29E-05,4.96E-05,0.52643,flexion
3.24E-06,6.00E-06,0.75944,flexion
7.03E-05,1.25E-05,0.72492,extension
8.75E-06,2.94E-06,0.72492,flexion
3.85E-07,8.53E-06,0.16397,extension
1.67E-05,6.05E-06,-0.16397,extension
1.29E-05,1.25E-05,-0.42287,extension
1.70E-05,3.75E-05,-0.45739,extension
2.69E-05,6.32E-05,-0.45739,flexion
3.48E-06,3.15E-05,-0.45739,flexion
7.13E-06,4.14E-06,-0.16397,flexion
1.91E-06,1.58E-05,-0.05178,flexion
6.45E-05,2.01E-05,0.28479,flexion
4.86E-05,6.56E-06,0.56958,flexion
8.74E-05,1.05E-05,0.64725,flexion
2.07E-06,5.23E-06,0.61273,extension
6.15E-06,2.29E-05,0.50054,extension
9.97E-07,1.67E-05,0.09493,extension
3.42E-06,1.70E-05,-0.23301,extension
9.85E-06,3.08E-05,-0.40561,extension
1.61E-05,1.04E-04,-0.44013,extension
3.06E-06,5.31E-05,-0.44013,flexion
6.54E-06,1.54E-05,-0.31931,flexion
4.80E-06,5.67E-06,-0.05178,flexion
4.62E-06,5.79E-06,0.02589,flexion
2.79E-06,1.13E-05,0.40561,flexion
7.35E-06,1.26E-04,0.55232,flexion
4.06E-06,1.76E-05,0.5178,extension
4.11E-06,9.20E-06,0.48328,extension
1.76E-06,2.59E-05,0.4315,extension
3.07E-06,4.78E-05,0.04315,extension
3.85E-06,4.78E-07,-0.18123,extension
5.80E-06,5.75E-06,-0.33657,extension
1.85E-06,1.58E-07,-0.41424,extension
2.39E-06,6.71E-06,-0.45739,extension
2.75E-06,2.51E-05,-0.45739,flexion
1.40E-05,4.78E-07,-0.32794,flexion
5.02E-06,2.61E-05,-0.09493,flexion
4.42E-06,2.42E-05,-0.02589,flexion
5.11E-06,6.52E-06,0.27616,flexion
2.07E-06,6.02E-06,0.35383,flexion
8.08E-06,1.57E-06,0.35383,flexion
5.63E-05,1.81E-06,0.35383,flexion
1.16E-04,7.89E-06,0.16397,extension
3.84E-05,1.02E-05,0.01726,extension
8.72E-06,2.91E-06,-0.05178,extension
7.41E-06,4.93E-05,-0.0863,extension
1.31E-06,2.43E-06,-0.0863,flexion
4.16E-07,3.26E-05,-0.04315,flexion
2.77E-05,7.93E-05,-0.04315,flexion
2.89E-06,7.78E-05,0.02589,flexion
7.41E-06,1.69E-05,0.21575,flexion
5.60E-06,1.17E-05,0.28479,flexion
2.22E-06,1.61E-05,0.25027,extension
1.03E-05,1.34E-05,0.25027,flexion
3.58E-06,2.53E-05,0.16397,extension
3.47E-06,9.11E-06,0.05178,extension
8.12E-06,3.75E-06,0.01726,extension
2.77E-06,3.34E-05,0.01726,flexion
2.03E-05,4.87E-05,-0.06041,extension
1.81E-05,4.27E-05,-0.12945,extension
4.78E-06,2.98E-06,-0.12945,flexion
1.47E-05,1.70E-05,-0.06041,flexion
6.04E-06,1.52E-05,-0.06041,flexion
1.03E-05,8.02E-06,0.01726,flexion
8.92E-06,4.60E-06,0.12082,flexion
7.17E-06,8.04E-06,0.1726,flexion
1.87E-06,1.77E-06,0.1726,flexion
2.30E-05,1.35E-04,0.13808,extension
1.53E-05,5.08E-05,0.06041,extension
6.32E-06,9.06E-07,0.02589,extension
9.05E-06,1.91E-05,-0.25027,extension
7.58E-06,4.94E-06,-0.45739,extension
1.28E-05,3.33E-06,-0.49191,extension
1.29E-05,4.85E-06,-0.49191,flexion
6.16E-06,1.96E-06,-0.49191,flexion
1.47E-05,3.33E-05,-0.37972,flexion
3.00E-06,6.61E-05,-0.19849,flexion
6.29E-06,1.71E-05,0.07767,flexion
1.43E-05,1.03E-05,0.57821,flexion
9.13E-06,3.21E-06,0.62999,flexion
7.76E-05,1.62E-05,0.52643,extension
5.25E-05,8.12E-06,0.52643,flexion
1.45E-05,1.41E-05,0.48328,extension
5.46E-06,2.73E-06,0.25027,extension
6.50E-06,4.69E-06,0.06041,extension
1.61E-05,9.52E-05,0.02589,extension
1.12E-05,1.11E-05,-0.14671,extension
2.30E-06,9.47E-07,-0.14671,flexion
8.00E-05,2.32E-06,0,flexion
2.09E-06,1.13E-07,0.07767,flexion
1.95E-06,1.60E-06,0.20712,flexion
6.78E-08,2.77E-06,0.24164,flexion
1.63E-05,6.21E-05,0.20712,extension
2.82E-05,1.36E-04,0.20712,flexion
1.88E-05,6.26E-05,0.12945,extension
1.43E-05,1.08E-05,0.0863,extension
3.00E-06,8.10E-06,0.01726,extension
5.38E-06,2.21E-06,-0.0863,extension
2.10E-06,3.12E-06,-0.01726,flexion
9.65E-06,2.73E-06,0.19849,flexion
4.68E-06,4.50E-06,0.55232,flexion
1.12E-06,4.58E-06,0.44876,extension
1.59E-06,1.56E-05,0.30205,extension
2.27E-06,7.17E-06,0.05178,extension
2.88E-05,1.24E-04,-0.13808,extension
5.81E-06,4.05E-06,-0.21575,extension
2.92E-06,1.87E-05,-0.2589,extension
8.41E-06,1.23E-05,-0.18986,flexion
2.94E-06,9.12E-06,-0.05178,flexion
1.49E-05,5.84E-06,0.24164,flexion
7.18E-07,1.84E-07,0.46602,flexion
5.72E-06,1.59E-05,0.50917,flexion
4.23E-08,1.48E-05,0.14671,extension
7.31E-06,2.21E-05,-0.18986,extension
1.52E-05,3.64E-05,-0.36246,extension
1.98E-05,6.00E-06,-0.4315,extension
1.69E-05,1.48E-05,-0.4315,flexion
8.14E-06,1.72E-06,-0.32794,flexion
2.19E-05,3.84E-06,-0.12945,flexion
1.34E-05,2.42E-06,-0.06041,flexion
1.06E-06,6.90E-07,-0.06041,flexion
4.78E-06,3.86E-06,-0.12945,extension
2.38E-06,1.56E-05,-0.26753,extension
1.07E-05,5.99E-05,-0.26753,flexion
5.30E-06,3.47E-06,-0.22438,flexion
7.63E-06,4.07E-05,-0.07767,flexion
7.14E-06,2.49E-05,-0.04315,flexion
1.51E-05,2.00E-06,0.15534,flexion
6.50E-05,6.10E-06,0.5178,flexion
8.40E-07,3.87E-07,0.55232,flexion
1.94E-05,5.26E-06,0.44013,extension
9.59E-06,1.57E-05,0.21575,extension
4.03E-06,6.64E-06,0.12945,extension
1.21E-05,3.52E-05,0.09493,extension
4.48E-06,1.30E-05,0.02589,extension
1.46E-05,2.02E-05,0.02589,flexion
1.98E-06,4.55E-06,0.02589,flexion
6.83E-06,1.56E-05,0.06041,flexion
1.81E-05,9.54E-06,0.1726,flexion
1.86E-06,5.92E-06,0.57821,flexion
9.95E-06,2.50E-06,0.54369,extension
8.21E-06,1.40E-07,0.50917,extension
5.64E-06,2.16E-06,0.42287,extension
1.44E-05,3.54E-05,0.2589,extension
4.34E-06,7.30E-05,0.12945,extension
1.77E-06,8.81E-07,0.02589,extension
2.95E-06,1.12E-05,-0.11219,extension
2.52E-06,8.80E-06,-0.14671,extension
7.14E-06,6.94E-06,-0.11219,flexion
1.66E-06,7.81E-06,0,flexion
3.86E-06,1.23E-05,0.13808,flexion
7.55E-06,1.82E-06,0.29342,flexion
5.10E-06,5.68E-05,0.2589,extension
8.85E-06,1.03E-04,0.22438,extension
3.80E-06,3.44E-05,0.18986,extension
8.45E-06,2.59E-06,0.09493,extension
2.87E-06,5.92E-06,-0.00863,extension
9.60E-06,2.01E-05,-0.18123,extension
1.11E-05,5.86E-07,-0.21575,extension
4.18E-06,1.49E-06,-0.21575,flexion
5.30E-06,5.12E-07,-0.09493,flexion
2.37E-06,1.49E-05,0.04315,flexion
1.19E-05,3.01E-05,0.45739,flexion
1.65E-05,7.01E-05,0.42287,extension
5.76E-06,3.49E-05,0.33657,extension
3.57E-06,6.57E-06,0.18123,extension
3.05E-06,1.23E-05,0.05178,extension
2.38E-06,1.28E-05,-0.20712,extension
1.16E-05,2.07E-06,-0.27616,extension
2.55E-05,2.73E-06,-0.27616,flexion
7.73E-07,3.06E-06,-0.23301,flexion
1.06E-06,3.24E-05,-0.02589,flexion
4.80E-06,2.33E-05,0.04315,flexion
6.19E-06,1.08E-05,0.59547,flexion
7.89E-06,8.34E-06,0.56095,extension
1.43E-05,6.22E-05,0.52643,extension
7.03E-06,9.98E-06,0.45739,extension
4.13E-06,8.88E-06,0.33657,extension
4.84E-05,3.35E-06,0.12945,extension
5.28E-06,1.06E-06,-0.1726,extension
4.49E-06,2.56E-06,-0.21575,extension
9.03E-06,1.19E-05,-0.25027,extension
4.71E-06,6.53E-06,-0.28479,extension
7.73E-06,1.27E-04,-0.25027,flexion
2.75E-05,7.58E-05,-0.06041,flexion
9.29E-06,3.20E-06,0.00863,flexion
2.93E-06,4.72E-06,0.1726,flexion
5.75E-06,8.77E-06,0.61273,flexion
4.66E-07,3.80E-06,0.57821,extension
3.75E-06,5.53E-06,0.50917,extension
8.20E-06,4.92E-06,0.1726,extension
1.21E-06,3.51E-06,0.05178,extension
4.99E-06,8.66E-06,0.05178,flexion
1.49E-05,3.79E-06,0.09493,flexion
6.53E-06,1.33E-06,0.18123,flexion
7.51E-06,1.19E-05,0.40561,flexion
1.47E-05,3.32E-06,0.68177,flexion
2.38E-05,1.32E-06,0.61273,extension
6.33E-06,5.57E-07,0.61273,flexion
6.46E-06,6.40E-06,0.41424,extension
2.52E-06,4.82E-06,0.20712,extension
5.24E-06,2.88E-05,0.02589,extension
5.85E-06,2.51E-05,-0.18986,extension
9.92E-07,6.38E-06,-0.22438,extension
2.16E-06,5.68E-06,-0.22438,flexion
6.33E-06,2.56E-06,-0.02589,flexion
1.54E-05,3.39E-06,0.04315,flexion
9.30E-06,2.50E-06,0.1726,flexion
3.67E-06,4.67E-06,0.47465,flexion
1.32E-05,8.56E-06,0.40561,extension
6.16E-06,1.26E-05,0.40561,flexion
2.49E-05,3.09E-05,0.28479,extension
1.33E-05,7.24E-08,0.09493,extension
1.36E-05,3.61E-06,-0.00863,extension
3.41E-05,9.38E-06,-0.15534,extension
4.75E-05,3.03E-05,-0.22438,extension
4.75E-06,2.35E-06,-0.2589,extension
5.04E-06,7.26E-06,-0.2589,flexion
2.45E-06,4.28E-05,-0.03452,flexion
8.01E-06,4.01E-06,0.03452,flexion
9.37E-06,1.10E-05,0.10356,flexion
3.25E-06,3.73E-06,0.20712,flexion
2.36E-05,7.61E-06,0.38835,flexion
9.00E-06,2.35E-06,0.35383,extension
3.70E-05,6.47E-06,0.31931,extension
6.74E-06,3.32E-06,0.13808,extension
5.33E-06,2.95E-05,0.01726,extension
3.77E-06,2.13E-05,-0.14671,extension
6.55E-06,1.13E-05,-0.29342,extension
3.88E-06,2.87E-06,-0.32794,extension
2.99E-05,2.82E-06,-0.2589,flexion
1.67E-05,1.32E-06,-0.05178,flexion
2.87E-05,1.02E-05,0.05178,flexion
4.19E-06,1.92E-07,0.13808,flexion
2.16E-06,2.32E-05,0.35383,flexion
4.08E-06,2.25E-05,0.53506,flexion
2.79E-05,7.44E-06,0.50054,extension
6.29E-07,5.65E-06,0.45739,extension
5.00E-06,7.01E-06,0.21575,extension
1.46E-04,9.66E-06,0.04315,extension
1.28E-05,6.40E-06,-0.30205,extension
4.32E-06,9.01E-07,-0.33657,extension
3.99E-05,5.13E-06,-0.33657,flexion
6.19E-06,1.15E-05,-0.33657,flexion
1.17E-05,6.13E-05,-0.00863,flexion
2.23E-05,4.11E-05,0.06041,flexion
1.31E-05,1.74E-05,0.14671,flexion
4.83E-06,9.23E-06,0.18123,flexion
8.94E-06,2.87E-06,0.18123,flexion
8.25E-05,3.18E-06,0.14671,extension
5.00E-06,2.60E-06,0.01726,extension
7.48E-06,8.46E-06,-0.2589,extension
4.82E-07,1.78E-05,-0.32794,extension
5.62E-07,1.38E-05,-0.37109,extension
1.42E-05,7.51E-07,-0.37109,flexion
3.36E-06,1.06E-05,-0.33657,flexion
1.18E-06,2.89E-06,-0.00863,flexion
1.53E-05,4.51E-06,0.22438,flexion
8.72E-06,6.89E-06,0.65588,flexion
1.47E-06,4.26E-05,0.58684,extension
7.86E-06,5.38E-05,0.55232,extension
8.69E-06,1.23E-05,0.24164,extension
1.37E-05,3.41E-05,0.04315,extension
1.20E-05,1.10E-05,-0.14671,extension
3.97E-05,9.73E-06,-0.28479,extension
5.50E-05,9.78E-06,-0.35383,extension
2.50E-05,5.88E-06,-0.35383,flexion
1.34E-06,4.13E-05,-0.16397,flexion
4.99E-07,2.63E-05,-0.05178,flexion
1.10E-05,2.18E-06,0.12082,flexion
5.22E-06,3.68E-06,0.32794,flexion
6.43E-06,3.44E-06,0.29342,extension
1.27E-05,4.20E-06,0.2589,extension
2.27E-05,3.16E-06,0.07767,extension
4.19E-06,7.58E-07,-0.18123,extension
5.76E-06,1.67E-05,-0.32794,extension
4.68E-06,4.14E-05,-0.36246,extension
6.33E-06,1.29E-05,-0.09493,flexion
6.91E-06,2.95E-06,0.0863,flexion
4.12E-05,3.35E-05,0.33657,flexion
2.20E-05,5.34E-06,0.23301,extension
7.22E-06,7.02E-06,0.19849,extension
5.97E-06,2.83E-07,-0.00863,extension
1.16E-06,2.47E-07,-0.24164,extension
1.44E-06,2.13E-05,-0.31068,extension
1.47E-06,7.99E-06,-0.3452,extension
4.67E-06,6.50E-06,-0.3452,flexion
6.95E-06,8.83E-07,-0.31068,flexion
1.27E-05,5.20E-06,-0.11219,flexion
1.35E-06,1.94E-06,0,flexion
4.43E-06,2.58E-06,0.1726,flexion
3.37E-06,6.10E-06,0.27616,flexion
2.94E-06,5.93E-06,0.24164,extension
7.54E-06,4.96E-06,0.19849,extension
6.04E-06,6.63E-06,0.12945,extension
1.71E-06,5.05E-06,-0.01726,extension
1.97E-06,6.72E-06,-0.22438,extension
6.03E-06,2.23E-06,-0.32794,extension
3.03E-06,5.23E-06,-0.32794,flexion
2.81E-06,3.02E-06,-0.29342,flexion
4.84E-06,3.01E-06,-0.09493,flexion
